location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR(10yr)
ngc2419,90.4,11.713801,0.33451191,16.346659,24.384685,6.26952724252747E-13
ngc6205,6.8,1.3904869,0.55617457,12.233678,13.212265,6.02330931802972E-13
ngc2419,90.4,11.697156,0.71273983,17.791869,20.85335,5.48624147570599E-13
am1,115.9,41.990528,0.86032825,16.29928,15.655193,5.34240909871219E-13
am1,115.9,41.990528,0.86032825,16.29928,15.655193,5.34240909871219E-13
IC4499,17.6,77.753091,0.78200364,16.799984,16.215854,4.99705625653154E-13
ngc7006,39.5,71.515468,0.96342639,16.706223,15.25861,4.79117102905143E-13
IC4499,17.6,39.019165,0.53426664,16.172921,16.8928,4.76748237607584E-13
IC4499,17.6,39.019165,0.53426664,16.172921,16.8928,4.76748237607584E-13
ngc6171,6,1.6631908,0.60596613,13.569262,13.63329,3.89301893532241E-13
ngc6934,14.4,1.2845228,0.52970699,13.537561,11.911071,3.83424893711768E-13
ngc6553,4.1,57.577033,0.75236502,7.5974146,7.5883946,3.76584216050282E-13
ngc5824,32.2,16.079518,0.85875282,10.027353,9.7214443,3.73651415355208E-13
ngc6401,7.2,1.6631908,0.60596613,13.569262,13.63329,3.24418244610201E-13
am1,115.9,11.740092,0.75208213,18.734932,17.525708,3.15842589953111E-13
am1,115.9,11.740092,0.75208213,18.734932,17.525708,3.15842589953111E-13
am1,115.9,11.740092,0.75208213,18.734932,17.525708,3.15842589953111E-13
am1,115.9,11.740092,0.75208213,18.734932,17.525708,3.15842589953111E-13
ngc6656,3.1,0.71404949,0.20772276,16.59354,13.781459,2.99888004230533E-13
ngc6569,8.1,1.6631908,0.60596613,13.569262,13.63329,2.88371772986845E-13
ngc6569,8.1,1.6631908,0.60596613,13.569262,13.63329,2.88371772986845E-13
ngc6569,8.1,1.6631908,0.60596613,13.569262,13.63329,2.88371772986845E-13
am1,115.9,11.443377,0.70143512,13.742579,13.490476,2.23572427329175E-13
am1,115.9,11.443377,0.70143512,13.742579,13.490476,2.23572427329175E-13
am1,115.9,11.443377,0.70143512,13.742579,13.490476,2.23572427329175E-13
am1,115.9,11.443377,0.70143512,13.742579,13.490476,2.23572427329175E-13
ngc7006,39.5,38.08461,0.53284013,14.19078,16.973284,1.88483249567379E-13
ngc5053,16,50.635249,0.59754499,13.463741,17.518745,1.56652547999393E-13
ngc5053,16,50.635249,0.59754499,13.463741,17.518745,1.56652547999393E-13
ngc6205,6.8,0.71404949,0.20772276,16.59354,13.781459,1.36713648987449E-13
ngc5634,24.6,1.1071725,0.42595063,16.448345,14.797054,1.21717528720027E-13
ngc5634,24.6,1.1071725,0.42595063,16.448345,14.797054,1.21717528720027E-13
ngc5634,24.6,1.1071725,0.42595063,16.448345,14.797054,1.21717528720027E-13
ngc2419,90.4,1.6406876,0.55359469,22.537887,20.086932,1.20326772624269E-13
ngc6402,8.4,1.1091195,0.44264292,12.827571,13.165612,1.08911606240112E-13
ngc3201,4.9,6.0786049,0.86883576,17.157712,16.946543,1.07388878414064E-13
ngc5824,32.2,0.72771104,0.28249711,12.621671,9.6390689,9.73128529012251E-14
ngc6333,8.1,1.488794,0.54274992,15.675492,13.478134,8.66812194665297E-14
ngc6333,8.1,1.488794,0.54274992,15.675492,13.478134,8.66812194665297E-14
ngc6287,8.2,1.488794,0.54274992,15.675492,13.478134,8.56241314242549E-14
ngc6287,8.2,1.488794,0.54274992,15.675492,13.478134,8.56241314242549E-14
ngc6287,8.2,1.488794,0.54274992,15.675492,13.478134,8.56241314242549E-14
ngc6287,8.2,1.488794,0.54274992,15.675492,13.478134,8.56241314242549E-14
ngc2808,8.9,107.07886,0.78449414,15.30517,14.583062,7.06532357439493E-14
ngc7006,39.5,78.731796,0.76248853,12.205538,16.143637,6.96148424742284E-14
ngc2808,8.9,0.80919199,0.23776118,15.315395,18.296005,4.99468361097319E-14
ngc5634,24.6,1.1090946,0.4144001,16.448345,14.797054,4.6797063794054E-14
ngc5634,24.6,1.1090946,0.4144001,16.448345,14.797054,4.6797063794054E-14
ngc5634,24.6,1.1090946,0.4144001,16.448345,14.797054,4.6797063794054E-14
ngc6144,9.8,2.1520815,0.65134024,14.346315,18.170726,3.58042685907986E-14
ngc6496,10.9,5.0427469,0.84711213,16.567585,14.227562,3.39637242300083E-14
ngc5272,9.7,1.8359497,0.62959326,11.755989,13.180296,2.63234211188815E-14
ngc6541,7.2,0.61856515,0.11609878,9.1103123,23.81315,2.1036376962167E-14
ngc6440,7.5,0.61856515,0.11609878,9.1103123,23.81315,2.01949218836803E-14
ngc6441,9.2,168.19505,0.83447566,19.06121,16.160395,2.00456241977936E-14
ngc6752,3.8,2.7409524,0.75504244,9.0253744,10.98934,1.87875413205429E-14
ngc4833,5.7,5.7240923,0.8513526,17.769213,18.65971,1.8206881427541E-14
ngc4833,5.7,5.7240923,0.8513526,17.769213,18.65971,1.8206881427541E-14
ngc7006,39.5,2.0818919,0.64256809,16.553643,16.993071,1.75411474447393E-14
ngc7006,39.5,2.0818886,0.64256762,16.553643,16.993071,1.75402418148702E-14
ngc6316,10.9,0.61856515,0.11609878,9.1103123,23.81315,1.38955884520736E-14
ngc6316,10.9,0.61856515,0.11609878,9.1103123,23.81315,1.38955884520736E-14
ngc6553,4.1,2.5853823,0.76403846,7.5565226,7.5566075,1.28652048851844E-14
ngc5053,16,57.817799,0.53346906,16.855405,16.675542,1.27452387363137E-14
ngc6553,4.1,356.10532,0.94444624,7.5751263,7.8400428,1.22659162712281E-14
ngc7089,11.1,1.664592,0.58758374,13.447408,11.942923,1.1028204930587E-14
ngc4590,9.9,5.7240923,0.8513526,17.769213,18.65971,1.04827499128266E-14
ngc6205,6.8,33.396735,0.27163562,13.333002,13.247363,9.85043279364266E-15
Djor2,13.2,1.664592,0.58758374,13.447408,11.942923,9.27371778253907E-15
ngc7078,10,212.91128,0.87378028,15.161613,13.88358,8.51094131384162E-15
ngc5024,18.1,50.353506,0.50804262,14.041493,13.267475,8.32271504473662E-15
ngc5897,12.4,3.1137356,0.74488279,13.39943,18.850107,7.66622945104545E-15
ngc5897,12.4,6.1639875,0.85228406,23.671256,19.560808,7.56162799061666E-15
ngc5897,12.4,6.1639875,0.85228406,23.671256,19.560808,7.56162799061666E-15
ngc6266,6.6,6.4739435,0.86770315,16.588419,17.924384,6.30076140905402E-15
ngc6626,5.5,1.3796993,0.56825269,8.9802543,7.1495766,6.28055877515919E-15
ngc5024,18.1,1.0514905,0.36470986,16.454392,14.555841,6.10096714463477E-15
ngc5946,11.9,2.7409524,0.75504244,9.0253744,10.98934,5.99938294269438E-15
ngc5946,11.9,2.7409524,0.75504244,9.0253744,10.98934,5.99938294269438E-15
ngc5897,12.4,269.73786,0.8942916,13.671935,18.785367,5.60435866924486E-15
ngc6715,25.4,3.3112497,0.75992706,18.814877,13.616112,5.13605111867347E-15
ngc5897,12.4,32.613864,0.22168852,16.233643,18.106674,5.12669823452101E-15
ngc6205,6.8,1.5375433,0.55901696,13.167592,9.7373209,4.64001337255933E-15
ngc6139,9.1,1.3796993,0.56825269,8.9802543,7.1495766,3.79594211685445E-15
ngc5466,16.3,92.424864,0.65936813,18.328608,19.242581,3.42265218931967E-15
ngc5466,16.3,92.424864,0.65936813,18.328608,19.242581,3.42265218931967E-15
ngc6517,10.1,1.3796993,0.56825269,8.9802543,7.1495766,3.42010626370055E-15
ngc6266,6.6,154.22253,0.79649168,13.385646,18.041691,2.99098942455493E-15
ngc2419,90.4,3.0196928,0.72508475,18.773643,19.631817,2.07332413282908E-15
ngc288,8.1,4.8501796,0.82155929,17.084762,16.814854,1.76063387477522E-15
ngc6779,9.7,1.5327101,0.50784425,13.975247,17.13311,1.524334042291E-15
ngc5466,16.3,58.677753,0.43037373,18.521597,26.004447,1.49786305283976E-15
ngc2419,90.4,90.624827,0.59137028,35.530384,26.995452,1.26531425931766E-15
pal_11,11.9,4.8501796,0.82155929,17.084762,16.814854,1.19841465425876E-15
pal_11,11.9,4.8501796,0.82155929,17.084762,16.814854,1.19841465425876E-15
ngc5139,4.9,2.0060514,0.56484074,21.359831,18.416837,9.97892264664247E-16
ngc7006,39.5,1.6983604,0.57904138,12.715308,13.246598,8.94888784008234E-16
ngc1851,11.7,0.83435478,0.27080111,12.564578,12.092682,8.76150177489127E-16
ngc6388,10.9,6.0262449,0.85386096,16.140656,17.622105,7.97227555746235E-16
ngc5272,9.7,2.8664202,0.72191206,14.091436,13.167592,5.36726865901189E-16
ngc6441,9.2,1.0334075,0.30499292,13.665796,20.557681,4.95363554413611E-16
IC4499,17.6,1.5681902,0.50548393,14.480319,17.511274,4.38402254146271E-16
IC4499,17.6,1.5681902,0.50548393,14.480319,17.511274,4.38402254146271E-16
ngc6723,8.2,2.1836096,0.62270253,14.300211,17.222719,3.80393519446203E-16
ngc5824,32.2,0.83435478,0.27080111,12.564578,12.092682,3.18352704242944E-16
ngc6273,8.3,273.48499,0.87733611,13.926951,12.612992,2.28023692143025E-16
pal_6,6.2,0.52669658,0.1289932,7.4486439,8.2152713,2.26885684193066E-16
ngc6273,8.3,3.9518283,0.78062606,14.84753,15.839338,2.05672180729681E-16
Rup106,20.3,198.91208,0.82273566,16.624456,15.604459,1.8221098472827E-16
Rup106,20.3,198.91208,0.82273566,16.624456,15.604459,1.8221098472827E-16
ngc6341,8,0.99967796,0.35601068,9.9200826,11.304925,1.62362368119692E-16
ngc6341,8,0.99967796,0.35601068,9.9200826,11.304925,1.62362368119692E-16
ngc362,8,0.99967796,0.35601068,9.9200826,11.304925,1.62362368119692E-16
ngc6341,8,0.99967796,0.35601068,9.9200826,11.304925,1.62362368119692E-16
ngc5286,11.3,0.99967796,0.35601068,9.9200826,11.304925,1.14946809288278E-16
ngc6539,7.5,1.5068572,0.45798318,17.078912,17.415366,9.98461834141013E-17
ngc5139,4.9,0.97914967,0.22302614,24.103199,19.292028,9.52832757025175E-17
ngc5139,4.9,0.97914352,0.22302427,24.103199,19.292028,9.52634446574618E-17
ngc5139,4.9,0.97914095,0.22302349,24.103199,19.292028,9.52551748615429E-17
ngc5139,4.9,0.97913645,0.22302213,24.103199,19.292028,9.52407606021463E-17
ngc5139,4.9,0.97913537,0.2230218,24.103199,19.292028,9.52372613114094E-17
ngc6539,7.5,1.2613406,0.39643453,14.956944,16.339658,9.43693026598906E-17
ngc6539,7.5,1.2613406,0.39643453,14.956944,16.339658,9.43693026598906E-17
ngc6356,13.8,0.99967796,0.35601068,9.9200826,11.304925,9.41231119534449E-17
ngc6101,14.7,36.346887,0.16154069,18.769479,18.053933,9.28948526988205E-17
ngc4372,4.6,2.7847675,0.68953751,15.621963,14.345676,8.91705341813688E-17
ngc6402,8.4,1.5068572,0.45798318,17.078912,17.415366,8.91483780483048E-17
ngc6809,5.1,231.9222,0.82768237,17.920538,15.455821,8.84059098380136E-17
ngc6809,5.1,231.9222,0.82768237,17.920538,15.455821,8.84059098380136E-17
ngc5139,4.9,3.0151608,0.64617637,36.658579,18.997416,8.60732142861192E-17
ngc6864,17.7,0.99967796,0.35601068,9.9200826,11.304925,7.33841211840418E-17
IC4499,17.6,4.850342,0.80477979,20.328683,17.117256,6.97299698774314E-17
IC4499,17.6,4.850342,0.80477979,20.328683,17.117256,6.97299698774314E-17
Rup106,20.3,5.2318586,0.82908597,15.763181,15.490385,5.04667830844746E-17
Rup106,20.3,5.2318586,0.82908597,15.763181,15.490385,5.04667830844746E-17
Rup106,20.3,5.2318586,0.82908597,15.763181,15.490385,5.04667830844746E-17
Rup106,20.3,5.2318586,0.82908597,15.763181,15.490385,5.04667830844746E-17
ngc6171,6,2.0184312,0.61045007,11.798701,12.68338,4.7504431904938E-17
ngc6171,6,2.0184312,0.61045007,11.798701,12.68338,4.7504431904938E-17
ngc7089,11.1,4.5176959,0.80970554,14.711509,12.725943,4.74360388212963E-17
ngc6715,25.4,1.4320395,0.43183692,17.118615,18.373229,4.2733284277638E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
pal_5,21.8,59.384076,0.43312898,16.650871,13.668065,4.05037237101914E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
terzan7,21.9,59.384076,0.43312898,16.650871,13.668065,4.03187752000992E-17
Djor2,13.2,4.5176959,0.80970554,14.711509,12.725943,3.98893962815446E-17
ngc5272,9.7,1.0669882,0.3484345,12.233678,13.212265,3.87409792323121E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc7492,24.3,59.384076,0.43312898,16.650871,13.668065,3.63366739457684E-17
ngc6569,8.1,2.0184312,0.61045007,11.798701,12.68338,3.51884680777318E-17
ngc7089,11.1,1.0669882,0.3484345,12.233678,13.212265,3.38547295994079E-17
ngc6809,5.1,4.9924959,0.80898264,15.814262,17.675663,2.56579753372405E-17
ngc6656,3.1,1.4968091,0.47314939,12.943357,13.030213,1.56654035511541E-17
IC4499,17.6,3.584009,0.74827385,15.593163,15.539796,1.29242714231398E-17
IC4499,17.6,3.584009,0.74827385,15.593163,15.539796,1.29242714231398E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
pal_14,69.8,59.384076,0.43312898,16.650871,13.668065,1.26501601272517E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
Eridanus,78,59.384076,0.43312898,16.650871,13.668065,1.13202714984894E-17
ngc6656,3.1,102.30995,0.64275694,13.558281,8.4131381,1.06597041643803E-17
ngc104,4.1,1.1346192,0.29436062,18.45329,18.231935,1.05539227160181E-17
ngc6402,8.4,1.6002784,0.51083051,11.999492,13.467272,1.03458031252167E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
pal_3,86.7,59.384076,0.43312898,16.650871,13.668065,1.0184327299679E-17
ngc5466,16.3,2.4774064,0.58520193,25.000716,25.721277,9.55443711662326E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
pal_4,96.2,59.384076,0.43312898,16.650871,13.668065,9.17859851228869E-18
ngc6235,9.4,3.2547248,0.73193582,13.682204,13.469288,8.87443310634666E-18
ngc6235,9.4,3.2547248,0.73193582,13.682204,13.469288,8.87443310634666E-18
ngc6235,9.4,3.2547248,0.73193582,13.682204,13.469288,8.87443310634666E-18
ngc6235,9.4,3.2547248,0.73193582,13.682204,13.469288,8.87443310634666E-18
IC4499,17.6,2.3516858,0.62543669,14.396147,17.197397,8.44758385284198E-18
ngc4833,5.7,4.9983574,0.80875199,18.026909,13.786807,7.60577590024746E-18
pal_8,11.7,3.2547248,0.73193582,13.682204,13.469288,7.12988642732124E-18
pal_8,11.7,3.2547248,0.73193582,13.682204,13.469288,7.12988642732124E-18
pal_8,11.7,3.2547248,0.73193582,13.682204,13.469288,7.12988642732124E-18
pal_8,11.7,3.2547248,0.73193582,13.682204,13.469288,7.12988642732124E-18
pal_8,11.7,3.2547248,0.73193582,13.682204,13.469288,7.12988642732124E-18
ngc6553,4.1,5.0944854,0.85408381,7.6405654,7.5807099,6.95614343810002E-18
ngc6218,5.4,3.0286407,0.71049363,13.425076,13.284357,6.25663642560211E-18
ngc6218,5.4,3.0286407,0.71049363,13.425076,13.284357,6.25663642560211E-18
ngc2419,90.4,0.97914352,0.22302427,24.103199,19.292028,5.16361591616773E-18
ngc2419,90.4,0.97914095,0.22302349,24.103199,19.292028,5.16316766395531E-18
ngc6760,6.9,3.0286407,0.71049363,13.425076,13.284357,4.89649807221035E-18
ngc5927,7,3.0286407,0.71049363,13.425076,13.284357,4.8265480997502E-18
pal_10,10.6,6.1081706,0.83910603,17.525708,16.356967,4.72428773905738E-18
pal_10,10.6,6.1081706,0.83910603,17.525708,16.356967,4.72428773905738E-18
pal_10,10.6,6.1081706,0.83910603,17.525708,16.356967,4.72428773905738E-18
pal_10,10.6,6.1081706,0.83910603,17.525708,16.356967,4.72428773905738E-18
pal_10,10.6,6.1081706,0.83910603,17.525708,16.356967,4.72428773905738E-18
pal_6,6.2,5.0944854,0.85408381,7.6405654,7.5807099,4.6000303380984E-18
pal_6,6.2,5.0944854,0.85408381,7.6405654,7.5807099,4.6000303380984E-18
ngc4590,9.9,4.9983574,0.80875199,18.026909,13.786807,4.37908309408187E-18
ngc7089,11.1,1.4968091,0.47314939,12.943357,13.030213,4.37502261338538E-18
Djor2,13.2,1.4968091,0.47314939,12.943357,13.030213,3.67899628852861E-18
ngc4833,5.7,43.033157,0.18693141,17.085783,17.15947,3.58309707721645E-18
ngc4833,5.7,43.033157,0.18693141,17.085783,17.15947,3.58309707721645E-18
ngc5272,9.7,102.30995,0.64275694,13.558281,8.4131381,3.40670957830711E-18
ngc7089,11.1,102.30995,0.64275694,13.558281,8.4131381,2.97703449635846E-18
ngc6402,8.4,1.34959,0.42800694,12.335865,12.857669,2.59669924862403E-18
ngc6402,8.4,1.34959,0.42800694,12.335865,12.857669,2.59669924862403E-18
ngc6401,7.2,1.7342946,0.53003632,13.687744,11.882173,2.48491645343033E-18
ngc6934,14.4,3.0286407,0.71049363,13.425076,13.284357,2.34623865960079E-18
ngc6637,7.8,1.7342946,0.53003632,13.687744,11.882173,2.29376903393569E-18
ngc6569,8.1,1.7342946,0.53003632,13.687744,11.882173,2.20881462527141E-18
ngc4590,9.9,43.033157,0.18693141,17.085783,17.15947,2.0629952868822E-18
ngc6656,3.1,1.2925504,0.39748082,11.756549,13.447408,1.858449208425E-18
ngc7006,39.5,1.0832972,0.30808284,14.232399,16.360091,1.63995989458515E-18
ngc6266,6.6,1.493959,0.41153163,17.118615,18.373229,1.36813296093736E-18
ngc6809,5.1,2.3505578,0.60066719,17.963381,14.979476,1.17106150367409E-18
ngc5272,9.7,1.283875,0.3986368,11.756549,13.447408,6.94517960986396E-19
ngc5272,9.7,1.2925504,0.39748082,11.756549,13.447408,5.93937375888402E-19
ngc5272,9.7,1.2925504,0.39748082,11.756549,13.447408,5.93937375888402E-19
am1,115.9,6.1081706,0.83910603,17.525708,16.356967,4.32074633598E-19
am1,115.9,6.1081706,0.83910603,17.525708,16.356967,4.32074633598E-19
am1,115.9,6.1081706,0.83910603,17.525708,16.356967,4.32074633598E-19
am1,115.9,6.1081706,0.83910603,17.525708,16.356967,4.32074633598E-19
ngc6809,5.1,4.5697658,0.76738735,17.963381,18.018004,1.84765783759961E-19
ngc6809,5.1,4.5697658,0.76738735,17.963381,18.018004,1.84765783759961E-19
ngc2419,90.4,1.6398416,0.40003653,23.944221,25.733477,1.43100776135586E-19
ngc6553,4.1,1.0789815,0.38061089,7.6232801,7.699213,1.40719468455423E-19
pal_6,6.2,1.0789815,0.38061089,7.6232801,7.699213,9.30564226882635E-20
IC4499,17.6,2.756144,0.62470791,18.45465,20.328683,7.11796709450631E-20
ngc6553,4.1,92.75929,0.59246858,7.5995946,7.8053823,4.12056197631063E-20
ngc6553,4.1,138.6416,0.71766578,7.4181814,7.6226729,3.12557017894324E-20
pal_6,6.2,92.75929,0.59246858,7.5995946,7.8053823,2.724887758528E-20
pal_6,6.2,92.75929,0.59246858,7.5995946,7.8053823,2.724887758528E-20
ngc6402,8.4,0.97536005,0.21198444,14.604722,16.652515,1.70984481507934E-20
ngc6402,8.4,0.97536005,0.21198444,14.604722,16.652515,1.70984481507934E-20
ngc6171,6,3.1615723,0.6899361,15.321728,12.18262,1.46566340494511E-20
ngc6401,7.2,3.1615723,0.6899361,15.321728,12.18262,1.2213861707876E-20
ngc104,4.1,2.2921238,0.54533059,19.205294,17.725456,1.15953551194936E-20
ngc6637,7.8,3.1615723,0.6899361,15.321728,12.18262,1.12743338841932E-20
ngc6569,8.1,3.1615723,0.6899361,15.321728,12.18262,1.08567659625564E-20
ngc5466,16.3,2.8079252,0.62241281,18.7358,18.734204,9.71776113086009E-21
ngc5466,16.3,2.8079252,0.62241281,18.7358,18.734204,9.71776113086009E-21
ngc5466,16.3,2.8079252,0.62241281,18.7358,18.734204,9.71776113086009E-21
ngc5286,11.3,1.1843112,0.36429654,9.0352591,11.502382,9.42338931891716E-21
ngc5286,11.3,1.1843112,0.36429654,9.0352591,11.502382,9.42338931891716E-21
ngc5286,11.3,1.1843112,0.36429654,9.0352591,11.502382,9.42338931891716E-21
ngc6388,10.9,6.4347782,0.83607638,16.573634,13.232447,7.27779985146425E-21
ngc6864,17.7,1.1843112,0.36429654,9.0352591,11.502382,6.01606210755728E-21
ngc6441,9.2,47.414799,0.14386421,18.052964,18.23361,3.51441314674759E-21
ngc6333,8.1,1.832657,0.4915667,13.384138,13.62842,9.40581011992844E-22
ngc6333,8.1,1.832657,0.4915667,13.384138,13.62842,9.40581011992844E-22
ngc6333,8.1,1.832657,0.4915667,13.384138,13.62842,9.40581011992844E-22
ngc6287,8.2,1.832657,0.4915667,13.384138,13.62842,9.2911051184659E-22
ngc6287,8.2,1.832657,0.4915667,13.384138,13.62842,9.2911051184659E-22
ngc6496,10.9,4.0189156,0.72315352,16.804577,17.234135,7.25639276381851E-22
pal_10,10.6,178.68427,0.67677706,16.29928,15.655193,1.74757290361529E-22
pal_10,10.6,178.68427,0.67677706,16.29928,15.655193,1.74757290361529E-22
ngc5139,4.9,176.64648,0.64400142,18.139294,20.932882,1.65329920913789E-22
ngc6266,6.6,0.77630016,0.076025672,16.449053,19.140029,1.25743373249409E-22
ngc6362,7.2,4.8807625,0.77253258,16.144072,13.336758,1.09418676485523E-22
ngc6362,7.2,4.8807625,0.77253258,16.144072,13.336758,1.09418676485523E-22
ngc288,8.1,4.8807625,0.77253258,16.144072,13.336758,9.72610457649092E-23
ngc288,8.1,4.8807625,0.77253258,16.144072,13.336758,9.72610457649092E-23
ngc6981,16.2,4.8553425,0.73221196,16.793912,32.074982,8.90912901913464E-23
ngc5272,9.7,3.3092671,0.62725284,27.615116,17.005927,4.32129484778265E-23
ngc7089,11.1,3.6563313,0.6988135,13.229318,16.763536,3.59298582860287E-23
ngc6638,7.8,101.76267,0.47181081,14.771262,14.340499,3.32240393527142E-23
ngc6638,7.8,101.76267,0.47181081,14.771262,14.340499,3.32240393527142E-23
ngc6715,25.4,0.77630016,0.076025672,16.449053,19.140029,3.26734749388227E-23
ngc7006,39.5,2.1922401,0.53198078,16.841097,14.221065,2.87582298340573E-23
ngc7006,39.5,2.1922401,0.53198078,16.841097,14.221065,2.87582298340573E-23
ngc7006,39.5,83.058704,0.37946042,15.640063,16.537079,2.51086288709043E-23
ngc6356,13.8,0.8434832,0.16998572,10.291851,10.668766,2.28588559492442E-23
am1,115.9,178.68427,0.67677706,16.29928,15.655193,1.5982979101227E-23
am1,115.9,178.68427,0.67677706,16.29928,15.655193,1.5982979101227E-23
am1,115.9,178.68427,0.67677706,16.29928,15.655193,1.5982979101227E-23
am1,115.9,178.68427,0.67677706,16.29928,15.655193,1.5982979101227E-23
ngc6144,9.8,70.139474,0.29602721,14.333833,14.159733,1.26349003662934E-23
ngc5904,7,72.519984,0.35772675,11.330037,9.6729451,7.88105270091425E-24
ngc6273,8.3,3.6011475,0.70087485,12.480282,13.609416,7.52283315805122E-24
ngc6273,8.3,3.6011475,0.70087485,12.480282,13.609416,7.52283315805122E-24
